18.0000 3.96799
38.0000 3.90157
58.0000 3.88469
78.0000 3.87141
98.0000 3.80357
118.0000 3.83782
138.0000 3.89726
158.0000 3.90904
178.0000 3.88814
198.0000 3.78032
218.0000 3.88688
238.0000 3.77519
258.0000 3.88387
278.0000 3.93499
298.0000 3.85498
318.0000 3.95548
338.0000 3.94495
358.0000 3.85758
378.0000 3.9779
398.0000 3.94472
418.0000 3.96489
438.0000 3.91012
458.0000 3.85864
478.0000 3.9056
498.0000 3.94298
518.0000 3.93805
538.0000 3.86853
558.0000 3.79551
578.0000 3.91337
598.0000 3.82875
618.0000 3.85782
638.0000 3.90458
658.0000 4.01178
678.0000 3.80776
698.0000 3.94753
718.0000 3.90119
738.0000 3.98888
758.0000 3.91662
778.0000 3.91558
798.0000 3.93242
818.0000 3.93717
838.0000 4.05808
858.0000 3.90428
878.0000 3.89847
898.0000 3.99126
918.0000 3.87766
938.0000 3.82434
958.0000 3.99001
978.0000 3.88452
998.0000 4.05352
1018.0000 3.95306
1038.0000 3.91602
1058.0000 3.95909
1078.0000 3.90312
1098.0000 4.04419
1118.0000 3.88456
1138.0000 3.83949
1158.0000 3.94845
1178.0000 3.86603
1198.0000 3.90244
1218.0000 3.92713
1238.0000 3.90982
1258.0000 3.78445
1278.0000 3.92046
1298.0000 3.91981
1318.0000 3.9583
1338.0000 3.98487
1358.0000 3.9572
1378.0000 3.79431
1398.0000 3.94835
1418.0000 3.8241
1438.0000 3.84278
1458.0000 3.85427
1478.0000 3.92072
1498.0000 3.87085
1518.0000 3.99614
1538.0000 3.9139
1558.0000 3.8913
1578.0000 3.91461
1598.0000 3.92177
1618.0000 3.93387
1638.0000 3.87696
1658.0000 3.86642
1678.0000 3.94729
1698.0000 3.8184
1718.0000 3.89732
1738.0000 3.88774
1758.0000 3.78977
1778.0000 3.86814
1798.0000 3.93613
1818.0000 3.80968
1838.0000 3.84288
1858.0000 3.86914
1878.0000 3.80974
1898.0000 3.77932
1918.0000 3.97769
1938.0000 3.85694
1958.0000 3.88602
1978.0000 3.9945
1998.0000 3.81988
2018.0000 3.98453
2038.0000 3.94978
2058.0000 4.05746
2078.0000 3.9511
2098.0000 3.89965
2118.0000 4.08367
2138.0000 3.87452
2158.0000 3.91537
2178.0000 4.0535
2198.0000 3.89497
2218.0000 3.96742
2238.0000 3.93097
2258.0000 3.99203
2278.0000 4.09645
2298.0000 3.96375
2318.0000 3.9363
2338.0000 3.87652
2358.0000 3.92807
2378.0000 3.88952
2398.0000 3.96491
2418.0000 3.92848
2438.0000 3.93738
2458.0000 3.80576
2478.0000 3.95546
2498.0000 3.92372
2518.0000 4.1299
2538.0000 3.99502
2558.0000 3.82064
2578.0000 3.91688
2598.0000 3.96343
2618.0000 3.84721
2638.0000 3.97318
2658.0000 3.96991
2678.0000 4.00036
2698.0000 3.94229
2718.0000 3.92727
2738.0000 3.84676
2758.0000 3.80604
2778.0000 3.88433
2798.0000 4.03431
2818.0000 3.87933
2838.0000 3.82174
2858.0000 3.88292
2878.0000 3.9445
2898.0000 4.00972
2918.0000 3.82818
2938.0000 3.86365
2958.0000 3.95374
2978.0000 4.04443
2998.0000 3.95181
3018.0000 3.86268
3038.0000 3.78624
3058.0000 3.87127
3078.0000 3.95035
3098.0000 3.7913
3118.0000 3.9513
3138.0000 3.9276
3158.0000 3.87927
3178.0000 3.86718
3198.0000 3.79365
3218.0000 3.88845
3238.0000 3.83082
3258.0000 3.88838
3278.0000 3.95195
3298.0000 3.86416
3318.0000 3.80705
3338.0000 3.93296
3358.0000 3.80706
3378.0000 3.95832
3398.0000 3.8193
3418.0000 3.84682
3438.0000 3.73589
3458.0000 3.80701
3478.0000 3.86651
3498.0000 3.70903
3518.0000 3.97075
3538.0000 3.85316
3558.0000 3.90693
3578.0000 3.88939
3598.0000 3.74331
3618.0000 3.94501
3638.0000 3.90454
3658.0000 3.96328
3678.0000 3.87311
3698.0000 3.89678
3718.0000 3.76436
3738.0000 3.78144
3758.0000 3.97409
3778.0000 3.90157
3798.0000 3.97619
3818.0000 4.02493
3838.0000 4.06535
3858.0000 4.01908
3878.0000 3.87943
3898.0000 3.94021
3918.0000 3.87819
3938.0000 3.96366
3958.0000 3.93565
3978.0000 3.89511
3998.0000 4.0108
4018.0000 3.87267
4038.0000 3.99714
4058.0000 3.92816
4078.0000 3.91832
4098.0000 4.02126
4118.0000 3.82246
4138.0000 3.98804
4158.0000 3.86689
4178.0000 3.83085
4198.0000 3.9135
4218.0000 4.02188
4238.0000 3.89915
4258.0000 4.11815
4278.0000 3.84085
4298.0000 3.91428
4318.0000 3.92984
4338.0000 3.90873
4358.0000 3.92612
4378.0000 3.88472
4398.0000 4.02499
4418.0000 3.79788
4438.0000 3.88678
4458.0000 3.93414
4478.0000 3.77842
4498.0000 3.97006
4518.0000 3.92812
4538.0000 3.99077
4558.0000 3.82393
4578.0000 3.86706
4598.0000 3.92544
4618.0000 3.88432
4638.0000 3.94679
4658.0000 3.90052
4678.0000 3.88594
4698.0000 3.88094
4718.0000 3.86176
4738.0000 3.91889
4758.0000 3.79331
4778.0000 3.88019
4798.0000 3.93417
4818.0000 3.95696
4838.0000 3.96389
4858.0000 3.91024
4878.0000 3.96177
4898.0000 3.95114
4918.0000 3.82187
4938.0000 3.9521
4958.0000 3.90858
4978.0000 3.93406
4998.0000 3.83913
5018.0000 3.86979
5038.0000 3.83527
5058.0000 3.91892
5078.0000 3.85743
5098.0000 4.02959
5118.0000 3.99422
5138.0000 3.85933
5158.0000 3.93105
5178.0000 3.94565
5198.0000 3.98478
5218.0000 3.92373
5238.0000 3.95447
5258.0000 3.98078
5278.0000 3.95894
5298.0000 3.87735
5318.0000 3.84288
5338.0000 3.9677
5358.0000 4.09557
5378.0000 3.93752
5398.0000 3.8664
5418.0000 3.92234
5438.0000 3.93616
5458.0000 3.88066
5478.0000 3.86675
5498.0000 3.9344
5518.0000 4.05672
5538.0000 3.91826
5558.0000 3.88255
5578.0000 3.84017
5598.0000 3.9403
5618.0000 3.93989
5638.0000 3.87675
5658.0000 3.83536
5678.0000 3.84812
5698.0000 3.86806
5718.0000 3.88741
5738.0000 3.81152
5758.0000 3.93659
5778.0000 4.04338
5798.0000 3.92272
5818.0000 3.8695
5838.0000 3.91827
5858.0000 3.96374
5878.0000 3.87049
5898.0000 3.83844
5918.0000 3.9756
5938.0000 3.84089
5958.0000 3.82315
5978.0000 3.93346
5998.0000 3.95849
6018.0000 3.8948
6038.0000 3.99581
6058.0000 3.84853
6078.0000 3.90046
6098.0000 3.90994
6118.0000 3.9032
6138.0000 3.86373
6158.0000 3.96978
6178.0000 3.96775
6198.0000 3.91171
6218.0000 3.9866
6238.0000 3.89075
6258.0000 3.85426
6278.0000 3.8612
6298.0000 3.87866
6318.0000 3.96648
6338.0000 3.92788
6358.0000 3.97677
6378.0000 3.96617
6398.0000 3.99807
6418.0000 3.92093
6438.0000 3.939
6458.0000 3.85318
6478.0000 3.79463
6498.0000 3.86825
6518.0000 3.94379
6538.0000 3.93616
6558.0000 3.883
6578.0000 3.88416
6598.0000 3.91731
6618.0000 3.97189
6638.0000 3.93842
6658.0000 3.97492
6678.0000 3.93985
6698.0000 3.86345
6718.0000 3.95667
6738.0000 3.97219
6758.0000 3.83728
6778.0000 3.93578
6798.0000 3.7581
6818.0000 3.86603
6838.0000 3.96724
6858.0000 3.96966
6878.0000 3.87774
6898.0000 3.96092
6918.0000 3.91935
6938.0000 4.12921
6958.0000 3.81935
6978.0000 4.02765
6998.0000 3.89522
7018.0000 3.93406
7038.0000 3.83962
7058.0000 3.98972
7078.0000 3.88282
7098.0000 3.85347
7118.0000 3.84669
7138.0000 3.88041
7158.0000 3.84304
7178.0000 3.92229
7198.0000 3.84204
7218.0000 3.90643
7238.0000 3.97992
7258.0000 3.7948
7278.0000 3.86431
7298.0000 3.81939
7318.0000 3.8823
7338.0000 3.82649
7358.0000 4.04507
7378.0000 3.91506
7398.0000 3.98214
7418.0000 4.04228
7438.0000 3.91104
7458.0000 3.90058
7478.0000 3.97055
7498.0000 3.87422
7518.0000 3.91046
7538.0000 3.97196
7558.0000 3.89818
7578.0000 3.97965
7598.0000 3.93066
7618.0000 4.0005
7638.0000 3.86906
7658.0000 3.98669
7678.0000 3.94342
7698.0000 3.95583
7718.0000 3.90834
7738.0000 3.94604
7758.0000 3.91105
7778.0000 3.92302
7798.0000 3.91882
7818.0000 3.87063
7838.0000 3.89379
7858.0000 3.9481
7878.0000 3.89566
7898.0000 3.87703
7918.0000 3.80407
7938.0000 3.87847
7958.0000 3.85586
7978.0000 3.98841
7998.0000 4.01868
8018.0000 3.9177
8038.0000 3.88005
8058.0000 3.92836
8078.0000 3.91164
8098.0000 3.95642
8118.0000 3.8334
8138.0000 3.93822
8158.0000 4.05894
8178.0000 3.83038
8198.0000 3.87774
8218.0000 3.84042
8238.0000 3.94679
8258.0000 3.93962
8278.0000 3.8925
8298.0000 3.96319
8318.0000 3.87829
8338.0000 3.87613
8358.0000 3.90469
8378.0000 3.79649
8398.0000 3.99772
8418.0000 4.01825
8438.0000 3.88405
8458.0000 3.94805
8478.0000 3.85611
8498.0000 3.89885
8518.0000 4.01531
8538.0000 3.94996
8558.0000 3.81293
8578.0000 3.9067
8598.0000 3.88174
8618.0000 3.83383
8638.0000 3.86598
8658.0000 3.88499
8678.0000 3.79748
8698.0000 3.81102
8718.0000 4.00861
8738.0000 3.82298
8758.0000 3.96705
8778.0000 3.81879
8798.0000 3.83765
8818.0000 3.84277
8838.0000 3.87652
8858.0000 3.90109
8878.0000 3.92644
8898.0000 3.9084
8918.0000 3.8509
8938.0000 3.88928
8958.0000 3.92996
8978.0000 3.91342
8998.0000 3.92791
9018.0000 3.83383
9038.0000 3.98285
9058.0000 3.83987
9078.0000 3.92931
9098.0000 3.91821
9118.0000 4.05018
9138.0000 3.8926
9158.0000 3.92184
9178.0000 3.91752
9198.0000 3.91842
9218.0000 3.91395
9238.0000 3.86752
9258.0000 3.89143
9278.0000 3.98196
9298.0000 3.86021
9318.0000 3.95772
9338.0000 3.93856
9358.0000 3.95339
9378.0000 3.89403
9398.0000 3.88668
9418.0000 3.78453
9438.0000 3.97427
9458.0000 3.74193
9478.0000 3.84831
9498.0000 4.03907
9518.0000 3.86663
9538.0000 3.81341
9558.0000 3.80885
9578.0000 3.80585
9598.0000 3.98824
9618.0000 3.95744
9638.0000 4.016
9658.0000 3.88932
9678.0000 3.9147
9698.0000 4.00649
9718.0000 3.94938
9738.0000 3.7557
9758.0000 3.86537
9778.0000 3.91228
9798.0000 3.84465
9818.0000 3.85042
9838.0000 3.85625
9858.0000 3.9172
9878.0000 3.88599
9898.0000 3.99524
9918.0000 3.88023
9938.0000 3.78492
9958.0000 3.8441
9978.0000 3.76602
9998.0000 3.89155
10018.0000 3.89588
10038.0000 3.96599
10058.0000 3.85698
10078.0000 3.85367
10098.0000 3.97175
10118.0000 3.88995
10138.0000 3.86524
10158.0000 3.84306
10178.0000 3.84578
10198.0000 3.89863
10218.0000 3.84419
10238.0000 4.04275
10258.0000 3.99071
10278.0000 3.91858
10298.0000 3.91316
10318.0000 3.7716
