18.0000 4.96583
38.0000 4.85384
58.0000 4.92285
78.0000 4.86943
98.0000 4.86336
118.0000 4.81453
138.0000 4.95234
158.0000 4.77929
178.0000 4.91153
198.0000 4.81974
218.0000 4.79314
238.0000 4.92428
258.0000 4.75302
278.0000 4.90838
298.0000 5.00816
318.0000 4.92641
338.0000 4.90897
358.0000 5.0159
378.0000 4.97893
398.0000 4.8995
418.0000 4.96154
438.0000 4.86494
458.0000 4.91931
478.0000 4.85693
498.0000 4.87687
518.0000 4.83833
538.0000 4.9133
558.0000 4.97944
578.0000 4.87348
598.0000 4.86575
618.0000 4.92189
638.0000 4.8505
658.0000 4.88481
678.0000 4.9004
698.0000 4.74198
718.0000 4.9719
738.0000 4.76425
758.0000 4.79767
778.0000 4.86991
798.0000 4.89808
818.0000 4.85323
838.0000 4.82626
858.0000 4.89821
878.0000 4.96207
898.0000 4.88152
918.0000 4.86147
938.0000 5.00817
958.0000 4.88972
978.0000 4.93104
998.0000 4.86501
1018.0000 4.92765
1038.0000 4.79591
1058.0000 4.86652
1078.0000 4.94642
1098.0000 4.93104
1118.0000 4.91588
1138.0000 4.79769
1158.0000 4.83467
1178.0000 4.90867
1198.0000 4.93785
1218.0000 4.82155
1238.0000 4.96551
1258.0000 4.91775
1278.0000 4.90566
1298.0000 4.77479
1318.0000 4.88379
1338.0000 4.83276
1358.0000 5.08796
1378.0000 4.95696
1398.0000 4.99719
1418.0000 4.91064
1438.0000 4.9703
1458.0000 4.85299
1478.0000 4.89115
1498.0000 5.01106
1518.0000 4.81631
1538.0000 4.98224
1558.0000 4.96475
1578.0000 4.92507
1598.0000 4.92132
1618.0000 4.95689
1638.0000 4.79959
1658.0000 4.92146
1678.0000 5.00847
1698.0000 4.89263
1718.0000 4.99133
1738.0000 4.80127
1758.0000 4.94739
1778.0000 4.84862
1798.0000 4.9113
1818.0000 4.86836
1838.0000 4.93515
1858.0000 4.96961
1878.0000 4.88437
1898.0000 4.98974
1918.0000 4.83871
1938.0000 4.99979
1958.0000 4.98637
1978.0000 4.76662
1998.0000 4.92764
2018.0000 4.84117
2038.0000 4.74988
2058.0000 4.89502
2078.0000 5.05634
2098.0000 4.84361
2118.0000 4.87765
2138.0000 4.90874
2158.0000 4.80524
2178.0000 4.86104
2198.0000 4.94854
2218.0000 4.74773
2238.0000 4.91348
2258.0000 4.89573
2278.0000 5.0164
2298.0000 4.86521
2318.0000 4.85131
2338.0000 4.95925
2358.0000 4.80965
2378.0000 4.77995
2398.0000 4.92387
2418.0000 4.80105
2438.0000 4.91377
2458.0000 4.76298
2478.0000 4.79586
2498.0000 4.90975
2518.0000 4.81269
2538.0000 5.00225
2558.0000 4.86963
2578.0000 4.85204
2598.0000 4.92904
2618.0000 4.83359
2638.0000 4.90035
2658.0000 5.00876
2678.0000 4.84307
2698.0000 4.86076
2718.0000 4.82015
2738.0000 4.88232
2758.0000 4.94489
2778.0000 4.89775
2798.0000 4.87511
2818.0000 4.84175
2838.0000 4.96192
2858.0000 4.97297
2878.0000 4.88174
2898.0000 4.9008
2918.0000 5.07059
2938.0000 4.92159
2958.0000 4.80743
2978.0000 4.89224
2998.0000 4.84449
3018.0000 5.02286
3038.0000 4.94903
3058.0000 4.9132
3078.0000 4.9475
3098.0000 4.96514
3118.0000 4.82555
3138.0000 4.84933
3158.0000 4.77752
3178.0000 4.85314
3198.0000 4.95983
3218.0000 4.88838
3238.0000 4.9286
3258.0000 4.92016
3278.0000 4.81304
3298.0000 4.8477
3318.0000 4.81375
3338.0000 4.91327
3358.0000 4.97227
3378.0000 4.96001
3398.0000 4.87957
3418.0000 4.88458
3438.0000 4.8406
3458.0000 4.87627
3478.0000 4.87673
3498.0000 4.93703
3518.0000 4.99098
3538.0000 4.85487
3558.0000 4.87701
3578.0000 4.92375
3598.0000 4.94437
3618.0000 4.90499
3638.0000 4.88588
3658.0000 4.99417
3678.0000 4.96953
3698.0000 4.85618
3718.0000 4.92963
3738.0000 4.89679
3758.0000 4.92987
3778.0000 4.89131
3798.0000 4.88218
3818.0000 4.84512
3838.0000 4.88525
3858.0000 4.77223
3878.0000 4.86737
3898.0000 4.79062
3918.0000 4.90144
3938.0000 4.90209
3958.0000 4.91989
3978.0000 4.97405
3998.0000 4.90578
4018.0000 4.92779
4038.0000 4.95983
4058.0000 4.79948
4078.0000 4.88547
